Time,Node,RSSI,Temp (*C),Pressure (hPa),Rel. Humidity (%),Gas Resistance (KOhm)
1674177457.0627186,0.0,-36.0,0.07,835.19,41.74,26.23
1674177518.4489427,0.0,-35.0,0.07,835.2,42.25,26.26
1674177579.8352659,0.0,-36.0,0.07,835.21,42.08,26.18
1674177641.2210453,0.0,-36.0,0.06,835.22,41.99,26.38
1674177702.607331,0.0,-36.0,0.06,835.22,41.97,26.41
1674177763.9945076,0.0,-36.0,0.06,835.23,41.96,26.38
1674177825.3807392,0.0,-36.0,0.06,835.25,42.19,26.45
1674177886.7662358,0.0,-37.0,0.06,835.27,42.24,26.41
1674177948.1527426,0.0,-37.0,0.06,835.29,42.19,26.5
1674178009.53945,0.0,-36.0,0.05,835.3,42.12,26.43
1674178070.9257853,0.0,-36.0,0.05,835.32,42.11,26.33
1674178132.311661,0.0,-36.0,0.05,835.34,42.86,26.23
1674178193.6976986,0.0,-36.0,0.05,835.36,43.14,26.22
1674178255.0846984,0.0,-36.0,0.05,835.38,43.19,26.25
1674178316.470767,0.0,-36.0,0.05,835.41,43.15,26.3
1674178377.8567674,0.0,-36.0,0.04,835.44,43.21,26.26
1674178439.24326,0.0,-36.0,0.04,835.45,43.38,26.3
1674178500.6297712,0.0,-36.0,0.04,835.47,43.82,26.2
1674178564.752795,0.0,-36.0,0.03,835.48,44.4,26.33
1674178626.1388738,0.0,-37.0,0.03,835.5,44.68,26.33
1674178687.5249362,0.0,-36.0,0.02,835.51,45.02,26.13
1674178749.2749984,0.0,-36.0,0.02,835.52,45.55,26.07
1674178810.6611097,0.0,-36.0,0.01,835.54,45.65,25.97
1674178872.0477726,0.0,-36.0,0.0,835.55,45.56,25.84
1674178933.434197,0.0,-36.0,-0.01,835.57,45.5,26.0
1674178994.8202686,0.0,-36.0,-0.02,835.59,45.55,26.1
1674179056.2072623,0.0,-36.0,-0.04,835.6,45.56,25.95
1674179117.593323,0.0,-36.0,-0.05,835.61,45.69,26.0
1674179178.9797232,0.0,-36.0,-0.07,835.63,45.87,26.0
1674179240.366309,0.0,-36.0,-0.08,835.65,46.11,26.1
1674179301.7524936,0.0,-36.0,-0.1,835.67,46.34,25.99
1674179363.1392348,0.0,-36.0,-0.12,835.68,46.6,26.07
1674179424.525852,0.0,-36.0,-0.14,835.69,46.83,25.86
1674179485.9127226,0.0,-36.0,-0.16,835.7,47.09,25.84
1674179547.2987504,0.0,-36.0,-0.19,835.71,47.26,25.65
1674179608.685435,0.0,-36.0,-0.22,835.72,47.62,25.62
1674179670.0720603,0.0,-36.0,-0.25,835.74,47.86,25.56
1674179731.4578235,0.0,-36.0,-0.29,835.75,48.11,25.62
1674179792.8447423,0.0,-36.0,-0.32,835.78,48.3,25.46
1674179854.2307887,0.0,-36.0,-0.35,835.8,48.96,25.05
1674179915.6182709,0.0,-36.0,-0.38,835.81,49.64,25.04
1674179977.0052493,0.0,-36.0,-0.41,835.83,49.62,24.96
1674180038.3914084,0.0,-36.0,-0.44,835.84,49.52,24.98
1674180162.4793897,0.0,-36.0,-0.51,835.86,49.62,25.01
1674180223.8652425,0.0,-36.0,-0.55,835.87,49.66,25.04
1674180285.2523067,0.0,-36.0,-0.58,835.88,49.75,24.96
1674180346.6392026,0.0,-36.0,-0.62,835.89,49.77,25.14
1674180408.0254302,0.0,-36.0,-0.65,835.9,50.04,25.04
1674180469.4127042,0.0,-36.0,-0.69,835.91,50.29,25.25
1674180530.7998426,0.0,-36.0,-0.72,835.91,50.43,25.07
1674180592.1817703,0.0,-37.0,-0.76,835.92,50.48,25.05
1674180653.569144,0.0,-37.0,-0.79,835.93,50.62,25.17
1674180714.9561331,0.0,-38.0,-0.83,835.94,50.7,25.08
1674180776.3431602,0.0,-37.0,-0.86,835.94,50.81,25.2
1674180837.730328,0.0,-38.0,-0.89,835.95,50.92,25.22
1674180899.1122806,0.0,-39.0,-0.92,835.96,51.0,25.25
1674180960.4993234,0.0,-39.0,-0.95,835.96,51.16,25.17
1674181021.8865218,0.0,-38.0,-0.98,835.96,51.37,25.17
1674181083.2733808,0.0,-38.0,-1.01,835.97,51.57,25.28
1674181144.660307,0.0,-38.0,-1.04,835.96,51.69,25.2
1674181206.0471952,0.0,-37.0,-1.07,835.97,51.76,25.29
1674181267.4338102,0.0,-37.0,-1.11,835.96,51.75,25.32
1674181328.820606,0.0,-37.0,-1.14,835.95,51.69,25.32
1674181390.2077084,0.0,-37.0,-1.17,835.95,51.74,25.64
1674181451.5947564,0.0,-37.0,-1.2,835.96,51.77,25.56
1674181512.981743,0.0,-37.0,-1.23,835.96,51.86,25.56
1674181574.3687377,0.0,-37.0,-1.26,835.96,52.01,25.52
1674181635.7561333,0.0,-37.0,-1.28,835.97,52.1,25.71
1674181697.142651,0.0,-37.0,-1.3,835.98,52.17,25.57
1674181758.528833,0.0,-36.0,-1.33,835.99,52.37,25.71
1674181819.9164393,0.0,-37.0,-1.35,835.99,52.54,25.76
1674181881.3037138,0.0,-37.0,-1.37,836.0,52.67,25.83
1674181942.690276,0.0,-37.0,-1.39,836.01,52.86,25.86
1674182004.0773304,0.0,-37.0,-1.41,836.03,53.09,25.64
1674182065.4603448,0.0,-37.0,-1.44,836.05,53.3,25.64
1674182126.8474822,0.0,-37.0,-1.46,836.06,53.55,25.71
1674182188.2347414,0.0,-37.0,-1.48,836.07,53.75,25.65
1674182249.6217384,0.0,-37.0,-1.5,836.09,53.82,25.67
1674182311.0087173,0.0,-37.0,-1.53,836.11,53.94,25.84
1674182372.395726,0.0,-37.0,-1.55,836.13,53.94,25.59
1674182433.7836156,0.0,-37.0,-1.57,836.16,53.99,25.57
1674182495.1708386,0.0,-38.0,-1.59,836.19,53.94,25.83
1674182556.5577862,0.0,-37.0,-1.6,836.21,53.93,25.89
1674182617.9449213,0.0,-37.0,-1.62,836.22,53.95,25.89
1674182679.3282442,0.0,-37.0,-1.64,836.23,53.92,26.13
1674182740.7152927,0.0,-38.0,-1.66,836.24,53.89,26.12
1674182802.102474,0.0,-37.0,-1.68,836.26,53.97,26.33
1674182863.489288,0.0,-37.0,-1.7,836.28,54.0,26.26
1674182924.876206,0.0,-36.0,-1.73,836.29,53.96,26.4
1674182986.2642114,0.0,-38.0,-1.75,836.3,53.66,26.43
1674183047.6512816,0.0,-37.0,-1.77,836.3,53.29,26.8
1674183109.0387905,0.0,-37.0,-1.79,836.3,53.07,26.89
1674183170.4266522,0.0,-37.0,-1.81,836.3,53.02,26.85
1674183231.813916,0.0,-37.0,-1.83,836.3,52.94,27.12
1674183293.2005782,0.0,-37.0,-1.85,836.29,52.87,27.03
1674183354.5889578,0.0,-37.0,-1.87,836.28,52.84,27.24
1674183415.9757266,0.0,-37.0,-1.88,836.29,52.68,27.28
1674183477.3638668,0.0,-37.0,-1.9,836.28,52.34,27.6
1674183538.7470882,0.0,-37.0,-1.92,836.28,52.28,27.6
1674183600.1342921,0.0,-37.0,-1.94,836.29,52.32,27.77
1674183661.5222802,0.0,-37.0,-1.95,836.3,52.6,27.64
1674183722.9092374,0.0,-37.0,-1.96,836.31,52.79,27.66
1674183784.2962973,0.0,-37.0,-1.97,836.33,52.88,27.9
1674183845.679241,0.0,-37.0,-1.98,836.36,53.04,27.6
1674183907.067274,0.0,-37.0,-1.98,836.39,53.18,27.64
1674183968.4547336,0.0,-37.0,-1.99,836.43,53.14,27.64
1674184029.8417053,0.0,-37.0,-2.0,836.46,53.02,27.88
1674184091.2297535,0.0,-37.0,-2.0,836.48,52.78,27.78
1674184152.6128843,0.0,-37.0,-2.0,836.49,52.68,28.08
1674184214.0012612,0.0,-37.0,-2.0,836.49,52.6,27.9
1674184275.3878312,0.0,-37.0,-2.01,836.49,52.26,28.05
1674184336.7746925,0.0,-37.0,-2.02,836.49,51.85,28.12
1674184398.1627135,0.0,-37.0,-2.04,836.5,51.36,28.49
1674184459.5458336,0.0,-37.0,-2.06,836.52,50.92,28.68
1674184520.9342816,0.0,-38.0,-2.09,836.53,50.1,28.86
1674184582.3212886,0.0,-37.0,-2.12,836.54,49.85,29.22
1674184643.709354,0.0,-37.0,-2.14,836.57,49.86,29.12
1674184705.0972085,0.0,-38.0,-2.17,836.58,50.11,29.18
1674184766.4841914,0.0,-37.0,-2.19,836.59,50.55,29.16
1674184827.8727093,0.0,-37.0,-2.2,836.6,50.93,29.28
1674184889.2592504,0.0,-37.0,-2.21,836.61,51.21,29.31
1674184950.6473255,0.0,-37.0,-2.22,836.63,51.2,29.1
1674185012.0347235,0.0,-37.0,-2.23,836.64,51.2,28.92
1674185073.422713,0.0,-37.0,-2.24,836.66,51.29,29.08
1674185134.8107204,0.0,-37.0,-2.24,836.67,51.46,29.0
1674185196.1977794,0.0,-37.0,-2.25,836.67,51.6,28.98
1674185257.5858114,0.0,-37.0,-2.25,836.67,51.69,28.88
1674185318.9731607,0.0,-37.0,-2.25,836.67,51.57,29.0
1674185380.3608482,0.0,-37.0,-2.26,836.67,51.42,29.08
1674185441.7487345,0.0,-37.0,-2.27,836.68,51.6,28.98
1674185503.1359441,0.0,-37.0,-2.28,836.69,51.8,28.92
1674185564.5240629,0.0,-37.0,-2.29,836.69,51.94,28.92
1674185625.9121838,0.0,-37.0,-2.3,836.69,51.36,29.08
1674185687.7903628,0.0,-37.0,-2.31,836.7,51.22,29.22
1674185749.1785576,0.0,-37.0,-2.33,836.71,51.37,29.14
1674185810.9962046,0.0,-37.0,-2.34,836.71,51.6,29.28
1674185872.383328,0.0,-37.0,-2.35,836.71,51.78,29.16
1674185933.7714381,0.0,-37.0,-2.36,836.72,51.98,29.06
1674185995.1589193,0.0,-37.0,-2.37,836.73,51.97,29.08
1674186056.546712,0.0,-37.0,-2.38,836.74,51.94,29.39
1674186117.9337413,0.0,-37.0,-2.39,836.76,51.96,29.02
1674186179.3217835,0.0,-38.0,-2.39,836.78,51.88,29.12
1674186240.7099016,0.0,-38.0,-2.4,836.8,51.84,29.1
1674186302.0967436,0.0,-37.0,-2.4,836.82,51.87,29.1
1674186363.485233,0.0,-37.0,-2.41,836.84,51.97,29.24
1674186424.872243,0.0,-38.0,-2.41,836.86,52.09,29.06
1674186486.2602115,0.0,-39.0,-2.42,836.88,52.11,29.16
1674186547.6482778,0.0,-38.0,-2.42,836.89,52.29,29.02
1674186609.0353475,0.0,-38.0,-2.43,836.9,52.54,29.16
1674186670.4232812,0.0,-38.0,-2.44,836.92,52.36,28.96
1674186731.8113484,0.0,-38.0,-2.45,836.93,51.97,29.04
1674186793.1986947,0.0,-38.0,-2.46,836.95,52.38,29.16
1674186854.5867124,0.0,-39.0,-2.47,836.97,52.73,29.14
1674186915.9748378,0.0,-39.0,-2.48,836.99,52.89,29.06
1674186977.3617244,0.0,-39.0,-2.48,837.01,53.07,29.18
1674187038.7500215,0.0,-39.0,-2.49,837.02,52.78,29.1
1674187100.1369984,0.0,-38.0,-2.5,837.04,52.12,29.35
1674187161.5247085,0.0,-38.0,-2.51,837.04,51.63,29.45
1674187222.9127386,0.0,-38.0,-2.52,837.05,51.34,29.62
1674187284.2998452,0.0,-39.0,-2.53,837.06,51.19,29.66
1674187345.6883514,0.0,-38.0,-2.54,837.06,51.11,29.62
1674187407.0762012,0.0,-37.0,-2.55,837.07,51.16,29.74
1674187468.4629872,0.0,-38.0,-2.56,837.09,51.74,29.83
1674187529.8467026,0.0,-37.0,-2.57,837.1,52.4,29.62
1674187591.2342796,0.0,-37.0,-2.57,837.11,52.76,29.47
1674187652.6222224,0.0,-38.0,-2.58,837.11,53.05,29.22
1674187714.0092628,0.0,-39.0,-2.58,837.12,53.3,29.12
1674187775.397469,0.0,-39.0,-2.58,837.12,53.54,29.1
1674187836.780907,0.0,-39.0,-2.58,837.12,53.75,29.02
1674187898.1687863,0.0,-39.0,-2.58,837.12,53.66,29.02
1674187959.5567908,0.0,-39.0,-2.59,837.12,53.46,29.33
1674188020.943972,0.0,-39.0,-2.59,837.12,53.51,29.22
1674188082.3320498,0.0,-38.0,-2.6,837.12,53.73,29.37
1674188143.7198265,0.0,-39.0,-2.61,837.12,53.83,29.2
1674188205.1069422,0.0,-38.0,-2.62,837.12,53.64,29.1
1674188266.4952254,0.0,-38.0,-2.63,837.12,53.65,29.43
1674188327.883695,0.0,-39.0,-2.65,837.13,53.58,29.41
1674188389.2713132,0.0,-38.0,-2.66,837.14,53.63,29.41
1674188450.6542702,0.0,-37.0,-2.68,837.16,53.72,29.35
1674188512.042277,0.0,-37.0,-2.69,837.18,53.64,29.53
1674188573.4302418,0.0,-38.0,-2.7,837.2,53.71,29.53
1674188634.8177412,0.0,-38.0,-2.71,837.22,54.13,29.31
1674188696.2054293,0.0,-38.0,-2.71,837.24,54.4,29.37
1674188757.5937364,0.0,-38.0,-2.72,837.25,54.63,29.24
1674188818.9818745,0.0,-38.0,-2.72,837.26,54.79,29.28
1674188880.3697426,0.0,-38.0,-2.72,837.27,54.98,29.33
1674188941.757589,0.0,-37.0,-2.72,837.29,55.01,29.16
1674189003.144736,0.0,-39.0,-2.72,837.29,54.89,29.12
1674189064.5328214,0.0,-38.0,-2.72,837.3,54.54,29.14
1674189125.9208107,0.0,-39.0,-2.72,837.3,54.11,29.43
1674189187.3089914,0.0,-39.0,-2.73,837.31,53.88,29.68
1674189248.6969755,0.0,-39.0,-2.74,837.33,53.85,29.66
1674189310.084191,0.0,-39.0,-2.75,837.34,53.76,29.68
1674189371.4722502,0.0,-37.0,-2.76,837.35,53.6,29.62
1674189432.8603044,0.0,-37.0,-2.76,837.37,53.58,29.87
1674189494.2482736,0.0,-36.0,-2.77,837.38,53.91,29.7
1674189555.6363523,0.0,-36.0,-2.78,837.39,54.3,29.68
1674189617.0234604,0.0,-37.0,-2.78,837.39,54.65,29.68
1674189678.411859,0.0,-36.0,-2.78,837.39,54.57,29.64
1674189739.7998085,0.0,-37.0,-2.79,837.39,53.99,29.7
1674189801.1879601,0.0,-37.0,-2.8,837.38,54.12,29.7
1674189862.5757682,0.0,-39.0,-2.81,837.38,54.34,29.91
1674189923.9627624,0.0,-39.0,-2.81,837.38,54.5,29.68
1674189985.3510342,0.0,-39.0,-2.82,837.39,54.69,29.81
1674190046.7392244,0.0,-39.0,-2.83,837.41,54.5,29.87
1674190108.1268048,0.0,-39.0,-2.84,837.42,54.19,30.09
1674190169.5153475,0.0,-38.0,-2.84,837.42,54.47,29.96
1674190230.903286,0.0,-37.0,-2.85,837.43,54.93,29.74
1674190292.2903736,0.0,-38.0,-2.86,837.43,55.1,29.64
1674190353.6782038,0.0,-37.0,-2.87,837.44,55.12,29.58
1674190415.0662513,0.0,-37.0,-2.88,837.44,55.05,29.55
1674190476.4547284,0.0,-37.0,-2.89,837.45,55.16,29.62
1674190537.842721,0.0,-37.0,-2.89,837.46,55.22,29.58
1674190599.2307549,0.0,-37.0,-2.9,837.47,55.34,29.64
1674190660.6188366,0.0,-38.0,-2.9,837.48,55.59,29.49
1674190722.0066829,0.0,-37.0,-2.9,837.5,55.87,29.53
1674190783.3937938,0.0,-37.0,-2.9,837.53,56.1,29.24
1674190844.781755,0.0,-37.0,-2.9,837.56,56.21,29.2
1674190906.1701005,0.0,-36.0,-2.91,837.59,56.01,29.14
1674190967.5578332,0.0,-37.0,-2.91,837.6,55.99,29.14
1674191028.9462276,0.0,-37.0,-2.92,837.62,56.06,29.31
1674191090.3333452,0.0,-37.0,-2.92,837.62,56.11,29.51
1674191151.7212362,0.0,-37.0,-2.92,837.61,56.06,29.39
1674191213.1092353,0.0,-37.0,-2.93,837.6,56.06,29.26
1674191274.4932945,0.0,-37.0,-2.93,837.58,55.96,29.35
1674191335.8813813,0.0,-37.0,-2.94,837.57,55.74,29.41
1674191397.269464,0.0,-37.0,-2.96,837.55,55.65,29.64
1674191458.6568413,0.0,-38.0,-2.99,837.54,55.58,29.51
1674191520.0455031,0.0,-38.0,-3.01,837.53,55.72,29.7
1674191581.4338043,0.0,-38.0,-3.03,837.55,56.21,29.7
1674191642.8217804,0.0,-38.0,-3.05,837.56,56.34,29.76
1674191704.2097445,0.0,-38.0,-3.06,837.57,56.43,29.7
1674191765.5980153,0.0,-38.0,-3.07,837.58,56.47,29.7
1674191826.985839,0.0,-38.0,-3.09,837.59,56.64,29.91
1674191888.3738713,0.0,-39.0,-3.09,837.6,56.85,29.72
1674191949.7618356,0.0,-39.0,-3.1,837.61,56.98,29.58
1674192011.1503105,0.0,-38.0,-3.09,837.63,57.13,29.51
1674192072.5382407,0.0,-39.0,-3.09,837.63,57.28,29.53
1674192133.926323,0.0,-39.0,-3.08,837.64,57.4,29.24
1674192195.3141665,0.0,-38.0,-3.08,837.64,57.44,29.16
1674192256.7021847,0.0,-38.0,-3.07,837.65,57.56,29.06
1674192318.0892534,0.0,-38.0,-3.06,837.66,57.67,29.04
1674192379.4774466,0.0,-38.0,-3.05,837.66,57.62,29.1
1674192440.8654459,0.0,-38.0,-3.05,837.66,57.45,29.0
1674192502.2536726,0.0,-38.0,-3.04,837.66,57.13,29.41
1674192563.641802,0.0,-38.0,-3.04,837.67,57.05,29.26
1674192625.0299466,0.0,-38.0,-3.04,837.69,57.06,29.2
1674192686.4177473,0.0,-37.0,-3.04,837.7,57.11,29.16
1674192747.8058894,0.0,-37.0,-3.04,837.72,57.18,29.2
1674192809.1931689,0.0,-39.0,-3.03,837.74,57.18,29.2
1674192870.5812688,0.0,-37.0,-3.03,837.75,56.88,29.41
1674192931.969275,0.0,-38.0,-3.04,837.77,56.78,29.37
1674192993.3573103,0.0,-38.0,-3.04,837.78,56.88,29.31
1674193054.745233,0.0,-38.0,-3.04,837.79,56.96,29.31
1674193116.1333926,0.0,-39.0,-3.04,837.81,57.02,29.45
1674193177.5213583,0.0,-39.0,-3.04,837.82,57.14,29.24
1674193238.9092712,0.0,-38.0,-3.05,837.83,56.92,29.51
1674193300.2977216,0.0,-37.0,-3.05,837.83,56.75,29.39
1674193361.685484,0.0,-37.0,-3.06,837.84,56.81,29.47
1674193423.0738685,0.0,-38.0,-3.08,837.83,56.66,29.58
1674193484.4618552,0.0,-39.0,-3.09,837.83,56.6,29.79
1674193545.8498342,0.0,-37.0,-3.1,837.83,56.62,29.72
1674193607.2377675,0.0,-37.0,-3.11,837.84,56.51,29.83
1674193668.6257422,0.0,-37.0,-3.13,837.85,56.63,29.89
1674193730.013804,0.0,-37.0,-3.13,837.86,56.89,29.87
1674193791.3982573,0.0,-40.0,-3.14,837.88,57.21,29.81
1674193852.7863567,0.0,-37.0,-3.14,837.89,57.64,29.64
1674193914.1743472,0.0,-39.0,-3.15,837.9,57.84,29.49
1674193975.5624058,0.0,-38.0,-3.15,837.91,58.08,29.43
1674194036.9502974,0.0,-38.0,-3.15,837.9,58.27,29.53
1674194098.338529,0.0,-38.0,-3.15,837.9,58.38,29.45
1674194159.7263005,0.0,-38.0,-3.15,837.89,58.42,29.14
1674194221.1142602,0.0,-38.0,-3.15,837.88,58.37,29.2
1674194282.5025828,0.0,-37.0,-3.15,837.87,57.95,29.43
1674194343.8903704,0.0,-39.0,-3.15,837.87,57.31,29.68
1674194405.2788694,0.0,-38.0,-3.15,837.86,56.67,29.72
1674194466.6669266,0.0,-39.0,-3.16,837.84,56.49,30.0
1674194528.0547268,0.0,-39.0,-3.17,837.83,56.46,30.0
1674194589.4426496,0.0,-39.0,-3.18,837.84,56.44,29.93
1674194650.8317924,0.0,-38.0,-3.19,837.84,56.3,30.15
1674194712.2202055,0.0,-38.0,-3.2,837.84,56.23,30.13
1674194773.6082332,0.0,-38.0,-3.21,837.84,56.13,30.11
1674194834.9962986,0.0,-38.0,-3.21,837.84,56.21,30.07
1674194896.3843942,0.0,-37.0,-3.22,837.85,56.37,30.04
1674194957.7721298,0.0,-37.0,-3.22,837.86,56.46,30.02
1674195019.1603067,0.0,-38.0,-3.22,837.86,56.82,29.98
1674195080.5482109,0.0,-38.0,-3.21,837.87,57.37,29.85
1674195141.936241,0.0,-37.0,-3.21,837.87,57.62,29.74
1674195203.3245397,0.0,-37.0,-3.21,837.88,57.68,29.74
1674195264.7128098,0.0,-38.0,-3.2,837.88,57.73,29.64
1674195326.100806,0.0,-39.0,-3.2,837.88,57.77,29.62
1674195387.4887424,0.0,-38.0,-3.19,837.88,57.92,29.49
1674195448.877002,0.0,-38.0,-3.18,837.87,57.89,29.58
1674195510.264724,0.0,-38.0,-3.18,837.87,57.62,29.68
1674195571.653106,0.0,-38.0,-3.18,837.86,57.01,29.74
1674195633.0408003,0.0,-37.0,-3.18,837.86,56.83,29.96
1674195694.4289558,0.0,-37.0,-3.19,837.85,57.29,29.87
1674195755.818251,0.0,-37.0,-3.19,837.84,57.54,29.96
1674195817.2062154,0.0,-37.0,-3.2,837.84,57.54,29.76
1674195878.5937293,0.0,-37.0,-3.2,837.84,57.33,29.87
1674195939.9812684,0.0,-37.0,-3.21,837.83,57.08,30.02
1674196001.3703735,0.0,-37.0,-3.21,837.82,56.87,30.26
1674196062.7577121,0.0,-37.0,-3.21,837.83,56.62,30.24
1674196124.14576,0.0,-37.0,-3.21,837.82,56.26,30.44
1674196185.5335474,0.0,-38.0,-3.21,837.81,56.39,30.33
1674196246.9227087,0.0,-38.0,-3.22,837.81,56.58,30.31
1674196308.3107467,0.0,-38.0,-3.22,837.8,56.83,30.44
1674196369.6988285,0.0,-39.0,-3.21,837.79,56.48,30.28
1674196431.086809,0.0,-38.0,-3.21,837.78,56.3,30.33
1674196492.4748979,0.0,-38.0,-3.21,837.78,56.21,30.44
1674196553.858784,0.0,-38.0,-3.21,837.77,56.15,30.42
1674196615.2472243,0.0,-38.0,-3.22,837.76,56.03,30.68
1674196676.6350212,0.0,-37.0,-3.23,837.76,55.97,30.64
1674196738.023255,0.0,-37.0,-3.23,837.76,55.99,30.66
1674196799.4111626,0.0,-38.0,-3.24,837.76,56.31,30.59
1674196860.7993052,0.0,-38.0,-3.24,837.76,56.47,30.46
1674196922.187212,0.0,-38.0,-3.25,837.77,56.7,30.42
1674196983.5752578,0.0,-38.0,-3.25,837.76,56.93,30.37
1674197044.963305,0.0,-38.0,-3.25,837.76,57.01,30.24
1674197106.352739,0.0,-38.0,-3.25,837.76,57.42,30.09
1674197167.7407415,0.0,-37.0,-3.25,837.75,57.81,30.19
1674197229.1287036,0.0,-37.0,-3.25,837.75,58.08,29.79
1674197290.5169008,0.0,-37.0,-3.25,837.75,58.32,29.66
1674197351.904733,0.0,-37.0,-3.25,837.75,58.49,29.62
1674197413.2927692,0.0,-39.0,-3.25,837.75,58.74,29.47
1674197474.6807587,0.0,-37.0,-3.25,837.76,58.76,29.49
1674197536.0692546,0.0,-39.0,-3.25,837.76,58.76,29.16
1674197597.4572234,0.0,-38.0,-3.25,837.77,58.61,29.47
1674197658.846191,0.0,-38.0,-3.26,837.76,58.48,29.53
1674197720.2341464,0.0,-38.0,-3.27,837.76,58.54,29.41
1674197781.622221,0.0,-37.0,-3.27,837.76,58.7,29.58
1674197843.0102856,0.0,-38.0,-3.27,837.76,58.87,29.28
1674197904.3987079,0.0,-37.0,-3.27,837.77,59.05,29.37
1674197965.7866,0.0,-39.0,-3.27,837.77,59.09,29.24
1674198027.1747613,0.0,-37.0,-3.27,837.78,59.22,29.16
1674198088.5627306,0.0,-37.0,-3.27,837.79,59.33,29.08
1674198149.951822,0.0,-37.0,-3.27,837.8,59.37,29.02
1674198211.339492,0.0,-37.0,-3.27,837.8,59.4,29.04
1674198272.7277267,0.0,-37.0,-3.27,837.8,59.5,29.24
1674198334.1160905,0.0,-37.0,-3.27,837.81,59.59,28.96
1674198395.5037558,0.0,-37.0,-3.27,837.82,59.44,29.08
1674198456.8922486,0.0,-37.0,-3.27,837.83,59.46,28.96
1674198518.2799442,0.0,-37.0,-3.27,837.83,59.5,29.02
1674198579.6682925,0.0,-37.0,-3.27,837.83,59.52,28.94
1674198641.0572462,0.0,-37.0,-3.26,837.82,59.48,28.86
1674198702.4452136,0.0,-38.0,-3.26,837.81,59.5,28.94
1674198763.833382,0.0,-38.0,-3.26,837.81,59.51,28.94
1674198825.2213433,0.0,-38.0,-3.25,837.81,59.51,28.88
